n,dim,rank,mu_min,basis_index,weight_magnitude
164,13531,1168,0.0615070883,(3; 81),0.062988
164,13531,1168,0.0615070883,(0; 97),-0.062957
164,13531,1168,0.0615070883,(0; 48),0.062755
164,13531,1168,0.0615070883,(2; 97),-0.062294
164,13531,1168,0.0615070883,(2; 64),-0.062219
164,13531,1168,0.0615070883,(2; 48),0.061803
164,13531,1168,0.0615070883,(2; 104),-0.060987
164,13531,1168,0.0615070883,(2; 94),-0.060977
164,13531,1168,0.0615070883,(0; 72),0.060960
164,13531,1168,0.0615070883,(0; 114),0.060862
164,13531,1168,0.0615070883,(3; 157),-0.060639
164,13531,1168,0.0615070883,(3; 57),-0.060632
164,13531,1168,0.0615070883,(0; 94),-0.060555
164,13531,1168,0.0615070883,(2; 149),0.060237
164,13531,1168,0.0615070883,(6; 56),0.059657
164,13531,1168,0.0615070883,(0; 155),0.059109
164,13531,1168,0.0615070883,(2; 72),0.058930
164,13531,1168,0.0615070883,(2; 126),0.058618
164,13531,1168,0.0615070883,(0; 58),0.058577
164,13531,1168,0.0615070883,(3; 92),-0.058408
164,13531,1168,0.0615070883,(0; 78),0.057857
164,13531,1168,0.0615070883,(2; 69),0.057523
165,13696,1173,0.1599957798,(0; 55),0.522272
165,13696,1173,0.1599957798,(0; 66),0.462741
165,13696,1173,0.1599957798,(0; 54),0.415939
165,13696,1173,0.1599957798,(0; 57),0.361400
165,13696,1173,0.1599957798,(0; 68),-0.317134
165,13696,1173,0.1599957798,(0; 58),0.292582
165,13696,1173,0.1599957798,(0; 164),-0.265821
165,13696,1173,0.1599957798,(4; 65),0.261051
165,13696,1173,0.1599957798,(0; 158),0.254399
165,13696,1173,0.1599957798,(0; 77),-0.254165
165,13696,1173,0.1599957798,(0; 73),-0.251737
165,13696,1173,0.1599957798,(0; 56),0.248348
165,13696,1173,0.1599957798,(0; 124),0.245581
165,13696,1173,0.1599957798,(0; 74),0.236874
165,13696,1173,0.1599957798,(4; 66),-0.228977
165,13696,1173,0.1599957798,(0; 106),-0.216207
165,13696,1173,0.1599957798,(0; 88),0.214485
165,13696,1173,0.1599957798,(0; 149),-0.213620
165,13696,1173,0.1599957798,(0; 148),0.205345
165,13696,1173,0.1599957798,(0; 86),0.190462
165,13696,1173,0.1599957798,(0; 81),-0.186739
165,13696,1173,0.1599957798,(0; 116),0.184835
165,13696,1173,0.1599957798,(0; 115),0.184143
165,13696,1173,0.1599957798,(5; 65),0.176011
165,13696,1173,0.1599957798,(4; 73),0.171034
165,13696,1173,0.1599957798,(0; 156),-0.166189
165,13696,1173,0.1599957798,(0; 157),-0.163474
165,13696,1173,0.1599957798,(4; 68),0.158727
165,13696,1173,0.1599957798,(0; 92),0.157019
165,13696,1173,0.1599957798,(0; 134),0.146980
165,13696,1173,0.1599957798,(0; 123),0.144389
165,13696,1173,0.1599957798,(0; 108),-0.144284
165,13696,1173,0.1599957798,(5; 164),-0.140952
165,13696,1173,0.1599957798,(4; 83),0.140309
165,13696,1173,0.1599957798,(0; 69),0.140246
165,13696,1173,0.1599957798,(5; 157),-0.134792
165,13696,1173,0.1599957798,(0; 122),0.134764
165,13696,1173,0.1599957798,(0; 83),-0.132393
165,13696,1173,0.1599957798,(5; 54),-0.131549
165,13696,1173,0.1599957798,(5; 55),-0.131473
165,13696,1173,0.1599957798,(0; 98),0.131368
165,13696,1173,0.1599957798,(5; 69),0.130299
165,13696,1173,0.1599957798,(0; 118),0.128613
165,13696,1173,0.1599957798,(0; 65),-0.127746
165,13696,1173,0.1599957798,(0; 136),0.126801
165,13696,1173,0.1599957798,(0; 63),0.126454
165,13696,1173,0.1599957798,(0; 59),0.125020
165,13696,1173,0.1599957798,(4; 70),-0.123016
165,13696,1173,0.1599957798,(4; 64),0.121883
165,13696,1173,0.1599957798,(0; 82),0.120871
165,13696,1173,0.1599957798,(4; 71),0.120434
165,13696,1173,0.1599957798,(5; 106),-0.120116
165,13696,1173,0.1599957798,(5; 64),0.120053
165,13696,1173,0.1599957798,(0; 95),-0.117617
165,13696,1173,0.1599957798,(4; 79),-0.114919
165,13696,1173,0.1599957798,(4; 159),0.114469
165,13696,1173,0.1599957798,(0; 64),0.114018
165,13696,1173,0.1599957798,(5; 159),0.113424
165,13696,1173,0.1599957798,(0; 113),0.113289
165,13696,1173,0.1599957798,(0; 97),0.109737
165,13696,1173,0.1599957798,(4; 157),-0.108919
165,13696,1173,0.1599957798,(5; 86),0.107075
165,13696,1173,0.1599957798,(0; 80),-0.107038
165,13696,1173,0.1599957798,(4; 89),0.106852
165,13696,1173,0.1599957798,(5; 71),0.106610
165,13696,1173,0.1599957798,(0; 160),-0.105441
165,13696,1173,0.1599957798,(0; 94),-0.104324
165,13696,1173,0.1599957798,(5; 136),0.103206
165,13696,1173,0.1599957798,(4; 76),-0.102488
165,13696,1173,0.1599957798,(0; 137),-0.101890
165,13696,1173,0.1599957798,(4; 55),-0.101781
165,13696,1173,0.1599957798,(4; 54),-0.101333
165,13696,1173,0.1599957798,(5; 162),0.101128
165,13696,1173,0.1599957798,(4; 69),0.100765
165,13696,1173,0.1599957798,(4; 94),0.100296
165,13696,1173,0.1599957798,(0; 138),0.100038
165,13696,1173,0.1599957798,(5; 146),0.099990
165,13696,1173,0.1599957798,(0; 155),0.097578
165,13696,1173,0.1599957798,(7; 11),0.097203
165,13696,1173,0.1599957798,(0; 147),0.096379
165,13696,1173,0.1599957798,(0; 89),-0.096320
165,13696,1173,0.1599957798,(6; 54),-0.096269
165,13696,1173,0.1599957798,(6; 55),-0.095119
165,13696,1173,0.1599957798,(5; 144),0.093288
165,13696,1173,0.1599957798,(0; 78),0.092640
165,13696,1173,0.1599957798,(4; 135),0.091908
165,13696,1173,0.1599957798,(0; 75),0.091306
165,13696,1173,0.1599957798,(5; 79),-0.090506
165,13696,1173,0.1599957798,(0; 117),0.090047
165,13696,1173,0.1599957798,(4; 101),-0.089815
165,13696,1173,0.1599957798,(5; 118),0.089803
165,13696,1173,0.1599957798,(5; 70),-0.089709
165,13696,1173,0.1599957798,(0; 71),-0.089241
165,13696,1173,0.1599957798,(4; 77),0.088990
165,13696,1173,0.1599957798,(0; 60),0.088621
165,13696,1173,0.1599957798,(4; 102),-0.087996
165,13696,1173,0.1599957798,(5; 83),0.087649
165,13696,1173,0.1599957798,(4; 156),0.087638
165,13696,1173,0.1599957798,(3; 55),0.087136
165,13696,1173,0.1599957798,(4; 155),-0.086280
166,13862,1176,0.2747560946,(1; 60),-0.565501
166,13862,1176,0.2747560946,(1; 62),0.342255
166,13862,1176,0.2747560946,(0; 60),-0.328975
166,13862,1176,0.2747560946,(1; 61),0.309112
166,13862,1176,0.2747560946,(2; 60),0.288931
166,13862,1176,0.2747560946,(1; 57),-0.254749
166,13862,1176,0.2747560946,(1; 64),0.247586
166,13862,1176,0.2747560946,(1; 159),0.246596
166,13862,1176,0.2747560946,(1; 74),0.244761
166,13862,1176,0.2747560946,(1; 59),-0.242014
166,13862,1176,0.2747560946,(1; 165),-0.234200
166,13862,1176,0.2747560946,(1; 71),-0.230246
166,13862,1176,0.2747560946,(1; 78),0.224937
166,13862,1176,0.2747560946,(1; 160),-0.220021
166,13862,1176,0.2747560946,(1; 56),-0.213970
166,13862,1176,0.2747560946,(0; 62),0.203288
166,13862,1176,0.2747560946,(1; 67),0.201517
166,13862,1176,0.2747560946,(1; 82),-0.198816
166,13862,1176,0.2747560946,(1; 72),0.195324
166,13862,1176,0.2747560946,(1; 70),-0.192804
166,13862,1176,0.2747560946,(1; 150),0.189755
166,13862,1176,0.2747560946,(1; 107),-0.179052
166,13862,1176,0.2747560946,(0; 61),0.178374
166,13862,1176,0.2747560946,(1; 125),-0.175585
166,13862,1176,0.2747560946,(2; 62),-0.175562
166,13862,1176,0.2747560946,(1; 96),0.174509
166,13862,1176,0.2747560946,(1; 147),0.172592
166,13862,1176,0.2747560946,(1; 137),0.170571
166,13862,1176,0.2747560946,(1; 138),-0.164839
166,13862,1176,0.2747560946,(1; 126),0.163309
166,13862,1176,0.2747560946,(1; 89),0.159463
166,13862,1176,0.2747560946,(2; 61),-0.156378
166,13862,1176,0.2747560946,(1; 93),0.154431
166,13862,1176,0.2747560946,(0; 57),-0.150585
166,13862,1176,0.2747560946,(1; 151),-0.147550
166,13862,1176,0.2747560946,(0; 159),0.146443
166,13862,1176,0.2747560946,(0; 74),0.144006
166,13862,1176,0.2747560946,(1; 110),0.143038
166,13862,1176,0.2747560946,(0; 64),0.141425
166,13862,1176,0.2747560946,(1; 88),0.140407
166,13862,1176,0.2747560946,(0; 59),-0.140040
166,13862,1176,0.2747560946,(1; 55),-0.138517
166,13862,1176,0.2747560946,(1; 145),0.137962
166,13862,1176,0.2747560946,(0; 71),-0.136362
166,13862,1176,0.2747560946,(1; 90),0.131418
166,13862,1176,0.2747560946,(1; 152),0.128975
166,13862,1176,0.2747560946,(0; 160),-0.128560
166,13862,1176,0.2747560946,(0; 78),0.128184
166,13862,1176,0.2747560946,(0; 165),-0.128004
166,13862,1176,0.2747560946,(2; 59),0.127569
166,13862,1176,0.2747560946,(2; 159),-0.127452
166,13862,1176,0.2747560946,(0; 56),-0.124667
166,13862,1176,0.2747560946,(1; 63),0.123947
166,13862,1176,0.2747560946,(2; 165),0.123237
166,13862,1176,0.2747560946,(1; 157),-0.120944
166,13862,1176,0.2747560946,(2; 57),0.120713
166,13862,1176,0.2747560946,(1; 84),0.120660
166,13862,1176,0.2747560946,(1; 99),-0.118901
166,13862,1176,0.2747560946,(1; 139),0.118837
166,13862,1176,0.2747560946,(2; 160),0.118595
166,13862,1176,0.2747560946,(2; 64),-0.117698
166,13862,1176,0.2747560946,(2; 74),-0.117274
166,13862,1176,0.2747560946,(1; 116),0.117069
166,13862,1176,0.2747560946,(2; 71),0.113990
166,13862,1176,0.2747560946,(1; 164),-0.113141
166,13862,1176,0.2747560946,(2; 78),-0.112848
166,13862,1176,0.2747560946,(0; 67),0.112722
166,13862,1176,0.2747560946,(2; 56),0.111451
166,13862,1176,0.2747560946,(0; 72),0.111280
166,13862,1176,0.2747560946,(4; 60),-0.110823
166,13862,1176,0.2747560946,(1; 156),0.110589
166,13862,1176,0.2747560946,(1; 54),-0.110471
166,13862,1176,0.2747560946,(5; 56),0.108612
166,13862,1176,0.2747560946,(1; 75),-0.108332
166,13862,1176,0.2747560946,(3; 60),0.108286
166,13862,1176,0.2747560946,(0; 150),0.108250
166,13862,1176,0.2747560946,(0; 125),-0.107748
166,13862,1176,0.2747560946,(0; 107),-0.107564
166,13862,1176,0.2747560946,(1; 114),0.106950
166,13862,1176,0.2747560946,(0; 82),-0.105669
166,13862,1176,0.2747560946,(0; 70),-0.105259
166,13862,1176,0.2747560946,(1; 140),-0.104700
166,13862,1176,0.2747560946,(1; 161),-0.103084
166,13862,1176,0.2747560946,(2; 82),0.102714
166,13862,1176,0.2747560946,(1; 66),0.100554
166,13862,1176,0.2747560946,(0; 147),0.100444
166,13862,1176,0.2747560946,(0; 137),0.100084
166,13862,1176,0.2747560946,(1; 117),0.099643
166,13862,1176,0.2747560946,(0; 96),0.098249
166,13862,1176,0.2747560946,(2; 150),-0.098149
166,13862,1176,0.2747560946,(0; 138),-0.096258
166,13862,1176,0.2747560946,(0; 126),0.093975
166,13862,1176,0.2747560946,(1; 100),0.093942
166,13862,1176,0.2747560946,(0; 89),0.093317
166,13862,1176,0.2747560946,(1; 129),0.093169
166,13862,1176,0.2747560946,(1; 113),-0.092577
166,13862,1176,0.2747560946,(5; 55),0.092479
166,13862,1176,0.2747560946,(1; 80),-0.092247
166,13862,1176,0.2747560946,(5; 54),0.091898
166,13862,1176,0.2747560946,(1; 87),0.090423
167,13862,1182,0.3346501693,(4; 62),-0.097808
167,13862,1182,0.3346501693,(4; 79),0.094401
167,13862,1182,0.3346501693,(6; 62),-0.089605
167,13862,1182,0.3346501693,(4; 71),0.087016
167,13862,1182,0.3346501693,(4; 66),0.083190
167,13862,1182,0.3346501693,(4; 65),-0.081071
167,13862,1182,0.3346501693,(4; 161),0.080223
167,13862,1182,0.3346501693,(6; 49),0.072497
167,13862,1182,0.3346501693,(4; 137),0.072348
167,13862,1182,0.3346501693,(4; 158),0.072005
167,13862,1182,0.3346501693,(4; 149),-0.068304
167,13862,1182,0.3346501693,(4; 157),-0.067342
167,13862,1182,0.3346501693,(4; 69),0.067309
167,13862,1182,0.3346501693,(4; 74),0.063804
167,13862,1182,0.3346501693,(3; 163),-0.063773
167,13862,1182,0.3346501693,(4; 63),-0.062938
167,13862,1182,0.3346501693,(6; 47),-0.062865
167,13862,1182,0.3346501693,(4; 162),0.062687
167,13862,1182,0.3346501693,(4; 164),0.062644
167,13862,1182,0.3346501693,(4; 60),-0.062615
167,13862,1182,0.3346501693,(2; 158),0.062047
167,13862,1182,0.3346501693,(4; 67),-0.060752
167,13862,1182,0.3346501693,(2; 163),0.060622
167,13862,1182,0.3346501693,(6; 46),-0.059820
167,13862,1182,0.3346501693,(4; 143),-0.059328
167,13862,1182,0.3346501693,(4; 134),0.059283
167,13862,1182,0.3346501693,(4; 97),-0.059068
167,13862,1182,0.3346501693,(6; 63),-0.058822
167,13862,1182,0.3346501693,(4; 163),0.057613
167,13862,1182,0.3346501693,(3; 158),-0.057474
167,13862,1182,0.3346501693,(5; 56),0.055857
167,13862,1182,0.3346501693,(4; 165),0.055670
167,13862,1182,0.3346501693,(7; 29),-0.055519
167,13862,1182,0.3346501693,(4; 160),0.055156
167,13862,1182,0.3346501693,(4; 127),0.053794
167,13862,1182,0.3346501693,(4; 107),0.053153
167,13862,1182,0.3346501693,(4; 89),0.052654
167,13862,1182,0.3346501693,(3; 56),0.052047
167,13862,1182,0.3346501693,(4; 126),-0.051117
167,13862,1182,0.3346501693,(4; 82),-0.050981
167,13862,1182,0.3346501693,(4; 83),0.049994
167,13862,1182,0.3346501693,(6; 50),0.049782
167,13862,1182,0.3346501693,(4; 94),-0.049652
167,13862,1182,0.3346501693,(4; 87),-0.049519
167,13862,1182,0.3346501693,(6; 61),-0.049504
167,13862,1182,0.3346501693,(4; 148),0.048847
167,13862,1182,0.3346501693,(4; 151),-0.048508
167,13862,1182,0.3346501693,(7; 21),0.047168
167,13862,1182,0.3346501693,(4; 115),0.046757
167,13862,1182,0.3346501693,(4; 118),-0.046041
167,13862,1182,0.3346501693,(7; 16),-0.045191
167,13862,1182,0.3346501693,(6; 65),-0.043953
167,13862,1182,0.3346501693,(4; 61),-0.043604
167,13862,1182,0.3346501693,(4; 64),0.043573
167,13862,1182,0.3346501693,(2; 126),-0.043501
167,13862,1182,0.3346501693,(4; 57),-0.043347
167,13862,1182,0.3346501693,(3; 159),0.043259
167,13862,1182,0.3346501693,(6; 42),-0.042731
167,13862,1182,0.3346501693,(5; 26),0.042315
167,13862,1182,0.3346501693,(3; 126),0.041876
167,13862,1182,0.3346501693,(2; 162),0.041586
167,13862,1182,0.3346501693,(3; 156),0.041437
167,13862,1182,0.3346501693,(4; 138),-0.041023
167,13862,1182,0.3346501693,(3; 124),-0.041006
167,13862,1182,0.3346501693,(2; 157),-0.040446
167,13862,1182,0.3346501693,(2; 164),0.040169
167,13862,1182,0.3346501693,(4; 100),0.040136
167,13862,1182,0.3346501693,(4; 147),-0.038742
167,13862,1182,0.3346501693,(7; 17),-0.038717
167,13862,1182,0.3346501693,(6; 22),-0.038539
167,13862,1182,0.3346501693,(4; 59),-0.037886
167,13862,1182,0.3346501693,(6; 15),0.037881
167,13862,1182,0.3346501693,(4; 104),0.037720
167,13862,1182,0.3346501693,(5; 60),0.037598
167,13862,1182,0.3346501693,(4; 125),-0.037408
167,13862,1182,0.3346501693,(2; 56),-0.037398
167,13862,1182,0.3346501693,(2; 97),-0.037341
167,13862,1182,0.3346501693,(4; 93),-0.036589
167,13862,1182,0.3346501693,(3; 162),-0.036573
167,13862,1182,0.3346501693,(2; 137),0.036566
167,13862,1182,0.3346501693,(4; 113),0.036531
167,13862,1182,0.3346501693,(7; 22),0.036455
167,13862,1182,0.3346501693,(6; 60),-0.036329
167,13862,1182,0.3346501693,(6; 75),0.036103
167,13862,1182,0.3346501693,(12; 13),0.036050
167,13862,1182,0.3346501693,(7; 32),0.035851
167,13862,1182,0.3346501693,(3; 132),-0.035819
167,13862,1182,0.3346501693,(7; 11),-0.035639
167,13862,1182,0.3346501693,(3; 57),-0.035361
167,13862,1182,0.3346501693,(3; 55),0.035024
167,13862,1182,0.3346501693,(2; 94),-0.034792
167,13862,1182,0.3346501693,(2; 132),0.034738
167,13862,1182,0.3346501693,(2; 160),0.034600
167,13862,1182,0.3346501693,(4; 56),0.034579
167,13862,1182,0.3346501693,(7; 33),0.034562
167,13862,1182,0.3346501693,(3; 136),-0.034553
167,13862,1182,0.3346501693,(5; 57),-0.033939
167,13862,1182,0.3346501693,(2; 161),0.033812
167,13862,1182,0.3346501693,(2; 159),-0.033709
167,13862,1182,0.3346501693,(4; 117),-0.033631
168,14029,1186,0.2627672410,(2; 54),0.043096
168,14029,1186,0.2627672410,(2; 55),-0.041762
168,14029,1186,0.2627672410,(4; 54),0.041163
168,14029,1186,0.2627672410,(8; 21),-0.038823
168,14029,1186,0.2627672410,(4; 55),-0.038090
168,14029,1186,0.2627672410,(3; 54),-0.038050
168,14029,1186,0.2627672410,(3; 55),0.037360
168,14029,1186,0.2627672410,(6; 38),-0.036559
168,14029,1186,0.2627672410,(0; 54),0.035919
168,14029,1186,0.2627672410,(0; 55),-0.035458
168,14029,1186,0.2627672410,(4; 164),-0.032690
168,14029,1186,0.2627672410,(5; 42),-0.031821
168,14029,1186,0.2627672410,(4; 159),-0.029924
168,14029,1186,0.2627672410,(4; 146),-0.026736
168,14029,1186,0.2627672410,(6; 19),0.025451
168,14029,1186,0.2627672410,(4; 165),-0.025268
168,14029,1186,0.2627672410,(8; 31),-0.025043
168,14029,1186,0.2627672410,(4; 150),-0.024567
168,14029,1186,0.2627672410,(6; 51),-0.024565
168,14029,1186,0.2627672410,(2; 66),0.024135
168,14029,1186,0.2627672410,(5; 57),0.022228
168,14029,1186,0.2627672410,(6; 15),0.021892
168,14029,1186,0.2627672410,(2; 61),-0.021036
168,14029,1186,0.2627672410,(7; 47),0.020673
168,14029,1186,0.2627672410,(6; 50),0.020651
168,14029,1186,0.2627672410,(6;),0.020548
168,14029,1186,0.2627672410,(5; 46),0.019946
168,14029,1186,0.2627672410,(4; 156),-0.019918
168,14029,1186,0.2627672410,(4; 65),0.019509
168,14029,1186,0.2627672410,(3; 66),-0.019306
168,14029,1186,0.2627672410,(4; 161),-0.019296
168,14029,1186,0.2627672410,(5; 56),0.019246
168,14029,1186,0.2627672410,(1; 166),-0.019224
168,14029,1186,0.2627672410,(5; 166),-0.019064
168,14029,1186,0.2627672410,(0; 166),-0.019007
168,14029,1186,0.2627672410,(2; 72),0.018862
168,14029,1186,0.2627672410,(4; 78),-0.018544
168,14029,1186,0.2627672410,(7; 14),0.018260
168,14029,1186,0.2627672410,(4; 145),0.017824
168,14029,1186,0.2627672410,(6; 58),0.017553
168,14029,1186,0.2627672410,(4; 64),0.017364
168,14029,1186,0.2627672410,(6; 44),0.016977
168,14029,1186,0.2627672410,(4; 166),0.016800
168,14029,1186,0.2627672410,(3; 72),-0.016717
168,14029,1186,0.2627672410,(4; 134),0.016542
168,14029,1186,0.2627672410,(3; 61),0.016293
168,14029,1186,0.2627672410,(5; 54),-0.016265
168,14029,1186,0.2627672410,(4; 135),-0.016046
168,14029,1186,0.2627672410,(4; 99),0.016042
168,14029,1186,0.2627672410,(5; 52),-0.015916
168,14029,1186,0.2627672410,(8; 38),0.015888
168,14029,1186,0.2627672410,(4; 148),-0.015877
168,14029,1186,0.2627672410,(3; 166),0.015877
168,14029,1186,0.2627672410,(7; 28),0.015794
168,14029,1186,0.2627672410,(11; 13),0.015669
168,14029,1186,0.2627672410,(4; 108),0.015586
168,14029,1186,0.2627672410,(4; 133),-0.015526
168,14029,1186,0.2627672410,(5; 43),0.015212
168,14029,1186,0.2627672410,(1; 55),-0.015178
168,14029,1186,0.2627672410,(2; 96),0.015166
168,14029,1186,0.2627672410,(5; 48),-0.014907
168,14029,1186,0.2627672410,(6; 166),0.014831
168,14029,1186,0.2627672410,(6; 39),-0.014791
168,14029,1186,0.2627672410,(10; 11),0.014739
168,14029,1186,0.2627672410,(0; 1),-0.014712
168,14029,1186,0.2627672410,(1; 54),0.014629
168,14029,1186,0.2627672410,(4; 125),0.014591
168,14029,1186,0.2627672410,(4; 107),-0.014558
168,14029,1186,0.2627672410,(4; 127),-0.014421
168,14029,1186,0.2627672410,(4; 96),0.014309
168,14029,1186,0.2627672410,(5; 59),-0.014256
168,14029,1186,0.2627672410,(2; 86),0.014142
168,14029,1186,0.2627672410,(4; 124),0.013955
168,14029,1186,0.2627672410,(4; 128),0.013952
168,14029,1186,0.2627672410,(3; 86),-0.013937
168,14029,1186,0.2627672410,(2; 62),-0.013784
168,14029,1186,0.2627672410,(7; 43),0.013776
168,14029,1186,0.2627672410,(8; 32),-0.013740
168,14029,1186,0.2627672410,(4; 82),-0.013692
168,14029,1186,0.2627672410,(4; 158),0.013688
168,14029,1186,0.2627672410,(2; 68),-0.013632
168,14029,1186,0.2627672410,(4; 83),0.013170
168,14029,1186,0.2627672410,(4; 70),0.012829
168,14029,1186,0.2627672410,(2; 74),0.012790
168,14029,1186,0.2627672410,(4; 114),-0.012769
168,14029,1186,0.2627672410,(4; 115),-0.012752
168,14029,1186,0.2627672410,(3; 68),0.012700
168,14029,1186,0.2627672410,(6; 56),-0.012667
168,14029,1186,0.2627672410,(6; 162),0.012648
168,14029,1186,0.2627672410,(3; 74),-0.012591
168,14029,1186,0.2627672410,(5; 58),-0.012520
168,14029,1186,0.2627672410,(4; 126),-0.012490
168,14029,1186,0.2627672410,(0; 164),0.012333
168,14029,1186,0.2627672410,(9; 19),-0.012297
168,14029,1186,0.2627672410,(8; 19),-0.012285
168,14029,1186,0.2627672410,(4; 144),-0.012280
168,14029,1186,0.2627672410,(2; 75),-0.012279
168,14029,1186,0.2627672410,(2; 69),-0.012205
168,14029,1186,0.2627672410,(4; 139),-0.012204
168,14029,1186,0.2627672410,(4; 149),-0.012200
169,14197,1194,0.3389990729,(0; 57),0.455633
169,14197,1194,0.3389990729,(0; 61),0.409864
169,14197,1194,0.3389990729,(2; 57),-0.308817
169,14197,1194,0.3389990729,(1; 61),0.286628
169,14197,1194,0.3389990729,(0; 56),0.277534
169,14197,1194,0.3389990729,(0; 89),0.275558
169,14197,1194,0.3389990729,(0; 62),0.237357
169,14197,1194,0.3389990729,(0; 58),-0.236822
169,14197,1194,0.3389990729,(0; 72),-0.235666
169,14197,1194,0.3389990729,(0; 79),-0.233524
169,14197,1194,0.3389990729,(0; 68),0.231787
169,14197,1194,0.3389990729,(2; 61),-0.223627
169,14197,1194,0.3389990729,(1; 57),0.222652
169,14197,1194,0.3389990729,(0; 63),0.213406
169,14197,1194,0.3389990729,(0; 167),-0.212164
169,14197,1194,0.3389990729,(0; 161),0.203553
169,14197,1194,0.3389990729,(0; 84),-0.200323
169,14197,1194,0.3389990729,(0; 96),0.197236
169,14197,1194,0.3389990729,(0; 163),-0.191554
169,14197,1194,0.3389990729,(0; 138),0.184831
169,14197,1194,0.3389990729,(2; 72),0.182460
169,14197,1194,0.3389990729,(1; 62),0.181647
169,14197,1194,0.3389990729,(2; 89),-0.181032
169,14197,1194,0.3389990729,(2; 68),-0.176901
169,14197,1194,0.3389990729,(0; 128),-0.174837
169,14197,1194,0.3389990729,(2; 58),0.173004
169,14197,1194,0.3389990729,(0; 119),-0.172807
169,14197,1194,0.3389990729,(1; 89),0.172069
169,14197,1194,0.3389990729,(0; 137),-0.171735
169,14197,1194,0.3389990729,(2; 56),-0.171519
169,14197,1194,0.3389990729,(1; 56),0.167693
169,14197,1194,0.3389990729,(0; 126),0.166160
169,14197,1194,0.3389990729,(0; 109),0.165617
169,14197,1194,0.3389990729,(4; 57),-0.164042
169,14197,1194,0.3389990729,(2; 79),0.160303
169,14197,1194,0.3389990729,(2; 96),-0.159812
169,14197,1194,0.3389990729,(7; 11),-0.158086
169,14197,1194,0.3389990729,(0; 77),0.150561
169,14197,1194,0.3389990729,(0; 75),0.150283
169,14197,1194,0.3389990729,(3; 57),0.149557
169,14197,1194,0.3389990729,(2; 167),0.148372
169,14197,1194,0.3389990729,(0; 110),-0.148287
169,14197,1194,0.3389990729,(0; 83),0.146623
169,14197,1194,0.3389990729,(0; 102),-0.142932
169,14197,1194,0.3389990729,(2; 138),-0.141956
169,14197,1194,0.3389990729,(0; 120),0.141856
169,14197,1194,0.3389990729,(0; 94),0.141060
169,14197,1194,0.3389990729,(0; 80),0.140867
169,14197,1194,0.3389990729,(0; 90),-0.140851
169,14197,1194,0.3389990729,(1; 167),-0.139918
169,14197,1194,0.3389990729,(1; 79),-0.138971
169,14197,1194,0.3389990729,(0; 69),0.138818
169,14197,1194,0.3389990729,(2; 63),-0.137111
169,14197,1194,0.3389990729,(3; 61),0.133761
169,14197,1194,0.3389990729,(2; 161),-0.133195
169,14197,1194,0.3389990729,(2; 84),0.131892
169,14197,1194,0.3389990729,(1; 161),0.129168
169,14197,1194,0.3389990729,(2; 77),-0.128233
169,14197,1194,0.3389990729,(0; 150),-0.128133
169,14197,1194,0.3389990729,(2; 163),0.126831
169,14197,1194,0.3389990729,(2; 128),0.126582
169,14197,1194,0.3389990729,(1; 72),-0.126022
169,14197,1194,0.3389990729,(1; 138),0.124870
169,14197,1194,0.3389990729,(2; 137),0.124765
169,14197,1194,0.3389990729,(0; 152),0.123403
169,14197,1194,0.3389990729,(2; 119),0.122517
169,14197,1194,0.3389990729,(1; 163),-0.122021
169,14197,1194,0.3389990729,(1; 84),-0.121827
169,14197,1194,0.3389990729,(2; 62),-0.121574
169,14197,1194,0.3389990729,(1; 68),0.120675
169,14197,1194,0.3389990729,(1; 96),0.120062
169,14197,1194,0.3389990729,(2; 69),-0.119173
169,14197,1194,0.3389990729,(2; 126),-0.117964
169,14197,1194,0.3389990729,(0; 151),0.117882
169,14197,1194,0.3389990729,(0; 85),-0.117093
169,14197,1194,0.3389990729,(8; 14),0.115138
169,14197,1194,0.3389990729,(0; 116),0.114390
169,14197,1194,0.3389990729,(0; 65),0.114042
169,14197,1194,0.3389990729,(1; 137),-0.113874
169,14197,1194,0.3389990729,(2; 90),0.113769
169,14197,1194,0.3389990729,(2; 109),-0.113030
169,14197,1194,0.3389990729,(7; 17),-0.112517
169,14197,1194,0.3389990729,(6; 51),-0.112086
169,14197,1194,0.3389990729,(1; 63),0.112001
169,14197,1194,0.3389990729,(0; 153),-0.111847
169,14197,1194,0.3389990729,(0; 159),0.111623
169,14197,1194,0.3389990729,(1; 128),-0.111474
169,14197,1194,0.3389990729,(1; 119),-0.111348
169,14197,1194,0.3389990729,(0; 106),-0.109998
169,14197,1194,0.3389990729,(1; 126),0.108764
169,14197,1194,0.3389990729,(0; 148),-0.106866
169,14197,1194,0.3389990729,(2; 102),0.106295
169,14197,1194,0.3389990729,(2; 120),-0.105708
169,14197,1194,0.3389990729,(0; 54),0.104994
169,14197,1194,0.3389990729,(1; 109),0.104839
169,14197,1194,0.3389990729,(4; 58),0.103459
169,14197,1194,0.3389990729,(0; 166),-0.102577
169,14197,1194,0.3389990729,(2; 83),-0.100932
169,14197,1194,0.3389990729,(0; 127),0.099198
169,14197,1194,0.3389990729,(2; 110),0.097897
170,14536,1201,0.4409514664,(8; 24),-0.096108
170,14536,1201,0.4409514664,(4; 67),0.094804
170,14536,1201,0.4409514664,(4; 166),-0.087445
170,14536,1201,0.4409514664,(9; 16),-0.086348
170,14536,1201,0.4409514664,(4; 161),0.082682
170,14536,1201,0.4409514664,(4; 136),-0.074721
